Destination Neighborhood,Mode,Month of MONTH,Origin Neighborhood,Time Period,Trip Count
Western Addition,Classic Bicycle,December 2020,Downtown/Civic Center,10am-1pm,34
Western Addition,Classic Bicycle,July 2021,Downtown/Civic Center,10am-1pm,37
Western Addition,Classic Bicycle,October 2020,Downtown/Civic Center,10am-1pm,39
Western Addition,Classic Bicycle,September 2020,Downtown/Civic Center,10am-1pm,42
Western Addition,Classic Bicycle,November 2020,Downtown/Civic Center,10am-1pm,44
Western Addition,Classic Bicycle,January 2021,Downtown/Civic Center,10am-1pm,44
Western Addition,Classic Bicycle,March 2021,Downtown/Civic Center,10am-1pm,46
Western Addition,Classic Bicycle,May 2021,Downtown/Civic Center,10am-1pm,54
Western Addition,Classic Bicycle,December 2019,Downtown/Civic Center,10am-1pm,61
Western Addition,Classic Bicycle,January 2018,Downtown/Civic Center,10am-1pm,68
Western Addition,Classic Bicycle,January 2020,Downtown/Civic Center,10am-1pm,68
Western Addition,Classic Bicycle,November 2017,Downtown/Civic Center,10am-1pm,71
Western Addition,Classic Bicycle,November 2018,Downtown/Civic Center,10am-1pm,71
Western Addition,Classic Bicycle,October 2017,Downtown/Civic Center,10am-1pm,73
Western Addition,Classic Bicycle,July 2019,Downtown/Civic Center,10am-1pm,77
Western Addition,Classic Bicycle,May 2019,Downtown/Civic Center,10am-1pm,79
Western Addition,Classic Bicycle,February 2020,Downtown/Civic Center,10am-1pm,79
Western Addition,Classic Bicycle,December 2017,Downtown/Civic Center,10am-1pm,82
Western Addition,Classic Bicycle,March 2018,Downtown/Civic Center,10am-1pm,83
Western Addition,Classic Bicycle,February 2018,Downtown/Civic Center,10am-1pm,86
Western Addition,Classic Bicycle,June 2019,Downtown/Civic Center,10am-1pm,86
Western Addition,Classic Bicycle,August 2017,Downtown/Civic Center,10am-1pm,87
Western Addition,Classic Bicycle,January 2019,Downtown/Civic Center,10am-1pm,92
Western Addition,Classic Bicycle,November 2019,Downtown/Civic Center,10am-1pm,93
Western Addition,Classic Bicycle,August 2021,Downtown/Civic Center,10am-1pm,93
Western Addition,Classic Bicycle,April 2018,Downtown/Civic Center,10am-1pm,95
Western Addition,Classic Bicycle,August 2018,Downtown/Civic Center,10am-1pm,96
Western Addition,Classic Bicycle,June 2018,Downtown/Civic Center,10am-1pm,101
Western Addition,Classic Bicycle,October 2018,Downtown/Civic Center,10am-1pm,104
Western Addition,Classic Bicycle,August 2019,Downtown/Civic Center,10am-1pm,104
Western Addition,Classic Bicycle,December 2018,Downtown/Civic Center,10am-1pm,107
Western Addition,Classic Bicycle,September 2017,Downtown/Civic Center,10am-1pm,109
Western Addition,Classic Bicycle,May 2018,Downtown/Civic Center,10am-1pm,117
Western Addition,Classic Bicycle,April 2019,Downtown/Civic Center,10am-1pm,117
Western Addition,Classic Bicycle,July 2018,Downtown/Civic Center,10am-1pm,118
Western Addition,Classic Bicycle,September 2018,Downtown/Civic Center,10am-1pm,122
Western Addition,Classic Bicycle,September 2019,Downtown/Civic Center,10am-1pm,126
Western Addition,Classic Bicycle,February 2019,Downtown/Civic Center,10am-1pm,127
Western Addition,Classic Bicycle,October 2019,Downtown/Civic Center,10am-1pm,131
Western Addition,Classic Bicycle,March 2019,Downtown/Civic Center,10am-1pm,177
Western Addition,Classic Bicycle,May 2020,Financial District,10am-1pm,21
Western Addition,Classic Bicycle,September 2020,Financial District,10am-1pm,22
Western Addition,Classic Bicycle,June 2020,Financial District,10am-1pm,23
Western Addition,Classic Bicycle,March 2021,Financial District,10am-1pm,23
Western Addition,Classic Bicycle,August 2017,Financial District,10am-1pm,31
Western Addition,Classic Bicycle,March 2018,Financial District,10am-1pm,31
Western Addition,Classic Bicycle,November 2017,Financial District,10am-1pm,33
Western Addition,Classic Bicycle,November 2018,Financial District,10am-1pm,35
Western Addition,Classic Bicycle,January 2018,Financial District,10am-1pm,37
Western Addition,Classic Bicycle,July 2019,Financial District,10am-1pm,38
Western Addition,Classic Bicycle,August 2021,Financial District,10am-1pm,38
Western Addition,Classic Bicycle,December 2017,Financial District,10am-1pm,39
Western Addition,Classic Bicycle,May 2021,Financial District,10am-1pm,39
Western Addition,Classic Bicycle,May 2019,Financial District,10am-1pm,40
Western Addition,Classic Bicycle,February 2018,Financial District,10am-1pm,42
Western Addition,Classic Bicycle,November 2019,Financial District,10am-1pm,42
Western Addition,Classic Bicycle,October 2019,Financial District,10am-1pm,43
Western Addition,Classic Bicycle,September 2019,Financial District,10am-1pm,44
Western Addition,Classic Bicycle,June 2019,Financial District,10am-1pm,47
Western Addition,Classic Bicycle,August 2019,Financial District,10am-1pm,48
Western Addition,Classic Bicycle,September 2017,Financial District,10am-1pm,51
Western Addition,Classic Bicycle,April 2018,Financial District,10am-1pm,52
Western Addition,Classic Bicycle,October 2017,Financial District,10am-1pm,53
Western Addition,Classic Bicycle,December 2018,Financial District,10am-1pm,60
Western Addition,Classic Bicycle,February 2019,Financial District,10am-1pm,72
Western Addition,Classic Bicycle,April 2019,Financial District,10am-1pm,72
Western Addition,Classic Bicycle,July 2018,Financial District,10am-1pm,75
Western Addition,Classic Bicycle,January 2019,Financial District,10am-1pm,83
Western Addition,Classic Bicycle,August 2018,Financial District,10am-1pm,85
Western Addition,Classic Bicycle,June 2018,Financial District,10am-1pm,87
Western Addition,Classic Bicycle,September 2018,Financial District,10am-1pm,94
Western Addition,Classic Bicycle,May 2018,Financial District,10am-1pm,99
Western Addition,Classic Bicycle,October 2018,Financial District,10am-1pm,101
Western Addition,Classic Bicycle,March 2019,Financial District,10am-1pm,103
Western Addition,Classic Bicycle,August 2017,Haight Ashbury,10am-1pm,21
Western Addition,Classic Bicycle,February 2021,Haight Ashbury,10am-1pm,24
Western Addition,Classic Bicycle,December 2020,Haight Ashbury,10am-1pm,25
Western Addition,Classic Bicycle,October 2020,Haight Ashbury,10am-1pm,26
Western Addition,Classic Bicycle,March 2020,Haight Ashbury,10am-1pm,27
Western Addition,Classic Bicycle,January 2021,Haight Ashbury,10am-1pm,27
Western Addition,Classic Bicycle,March 2018,Haight Ashbury,10am-1pm,28
Western Addition,Classic Bicycle,May 2020,Haight Ashbury,10am-1pm,28
Western Addition,Classic Bicycle,August 2018,Haight Ashbury,10am-1pm,29
Western Addition,Classic Bicycle,March 2021,Haight Ashbury,10am-1pm,29
Western Addition,Classic Bicycle,February 2018,Haight Ashbury,10am-1pm,32
Western Addition,Classic Bicycle,June 2020,Haight Ashbury,10am-1pm,32
Western Addition,Classic Bicycle,September 2020,Haight Ashbury,10am-1pm,33
Western Addition,Classic Bicycle,December 2017,Haight Ashbury,10am-1pm,34
Western Addition,Classic Bicycle,November 2020,Haight Ashbury,10am-1pm,35
Western Addition,Classic Bicycle,April 2018,Haight Ashbury,10am-1pm,36
Western Addition,Classic Bicycle,July 2019,Haight Ashbury,10am-1pm,36
Western Addition,Classic Bicycle,July 2018,Haight Ashbury,10am-1pm,38
Western Addition,Classic Bicycle,October 2017,Haight Ashbury,10am-1pm,40
Western Addition,Classic Bicycle,September 2017,Haight Ashbury,10am-1pm,43
Western Addition,Classic Bicycle,June 2018,Haight Ashbury,10am-1pm,43
Western Addition,Classic Bicycle,January 2020,Haight Ashbury,10am-1pm,43
Western Addition,Classic Bicycle,May 2021,Haight Ashbury,10am-1pm,44
Western Addition,Classic Bicycle,September 2018,Haight Ashbury,10am-1pm,45
Western Addition,Classic Bicycle,December 2018,Haight Ashbury,10am-1pm,45
Western Addition,Classic Bicycle,October 2018,Haight Ashbury,10am-1pm,47
Western Addition,Classic Bicycle,August 2021,Haight Ashbury,10am-1pm,47
Western Addition,Classic Bicycle,February 2020,Haight Ashbury,10am-1pm,49
Western Addition,Classic Bicycle,December 2019,Haight Ashbury,10am-1pm,50
Western Addition,Classic Bicycle,June 2019,Haight Ashbury,10am-1pm,55
Western Addition,Classic Bicycle,November 2018,Haight Ashbury,10am-1pm,56
Western Addition,Classic Bicycle,January 2019,Haight Ashbury,10am-1pm,56
Western Addition,Classic Bicycle,May 2018,Haight Ashbury,10am-1pm,63
Western Addition,Classic Bicycle,February 2019,Haight Ashbury,10am-1pm,65
Western Addition,Classic Bicycle,September 2019,Haight Ashbury,10am-1pm,71
Western Addition,Classic Bicycle,October 2019,Haight Ashbury,10am-1pm,73
Western Addition,Classic Bicycle,August 2019,Haight Ashbury,10am-1pm,75
Western Addition,Classic Bicycle,April 2019,Haight Ashbury,10am-1pm,80
Western Addition,Classic Bicycle,November 2019,Haight Ashbury,10am-1pm,82
Western Addition,Classic Bicycle,May 2019,Haight Ashbury,10am-1pm,84
Western Addition,Classic Bicycle,March 2019,Haight Ashbury,10am-1pm,117
Western Addition,Classic Bicycle,February 2020,Inner Richmond,10am-1pm,21
Western Addition,Classic Bicycle,September 2020,Inner Richmond,10am-1pm,21
Western Addition,Classic Bicycle,December 2019,Inner Richmond,10am-1pm,25
Western Addition,Classic Bicycle,October 2019,Inner Richmond,10am-1pm,26
Western Addition,Classic Bicycle,December 2020,Inner Richmond,10am-1pm,26
Western Addition,Classic Bicycle,November 2020,Inner Richmond,10am-1pm,27
Western Addition,Classic Bicycle,May 2021,Inner Richmond,10am-1pm,28
Western Addition,Classic Bicycle,February 2021,Inner Richmond,10am-1pm,29
Western Addition,Classic Bicycle,March 2019,Inner Richmond,10am-1pm,32
Western Addition,Classic Bicycle,January 2021,Inner Richmond,10am-1pm,33
Western Addition,Classic Bicycle,August 2021,Inner Richmond,10am-1pm,37
Western Addition,Classic Bicycle,April 2019,Marina,10am-1pm,24
Western Addition,Classic Bicycle,March 2021,Mission,10am-1pm,21
Western Addition,Classic Bicycle,October 2020,Mission,10am-1pm,23
Western Addition,Classic Bicycle,March 2020,Mission,10am-1pm,24
Western Addition,Classic Bicycle,January 2020,Mission,10am-1pm,31
Western Addition,Classic Bicycle,March 2018,Mission,10am-1pm,37
Western Addition,Classic Bicycle,November 2018,Mission,10am-1pm,37
Western Addition,Classic Bicycle,December 2019,Mission,10am-1pm,37
Western Addition,Classic Bicycle,May 2021,Mission,10am-1pm,37
Western Addition,Classic Bicycle,January 2018,Mission,10am-1pm,42
Western Addition,Classic Bicycle,April 2018,Mission,10am-1pm,42
Western Addition,Classic Bicycle,December 2018,Mission,10am-1pm,43
Western Addition,Classic Bicycle,February 2020,Mission,10am-1pm,43
Western Addition,Classic Bicycle,December 2017,Mission,10am-1pm,47
Western Addition,Classic Bicycle,November 2017,Mission,10am-1pm,50
Western Addition,Classic Bicycle,October 2018,Mission,10am-1pm,51
Western Addition,Classic Bicycle,February 2018,Mission,10am-1pm,56
Western Addition,Classic Bicycle,July 2019,Mission,10am-1pm,58
Western Addition,Classic Bicycle,August 2021,Mission,10am-1pm,59
Western Addition,Classic Bicycle,August 2017,Mission,10am-1pm,61
Western Addition,Classic Bicycle,June 2019,Mission,10am-1pm,61
Western Addition,Classic Bicycle,August 2019,Mission,10am-1pm,66
Western Addition,Classic Bicycle,January 2019,Mission,10am-1pm,68
Western Addition,Classic Bicycle,September 2017,Mission,10am-1pm,69
Western Addition,Classic Bicycle,November 2019,Mission,10am-1pm,70
Western Addition,Classic Bicycle,August 2018,Mission,10am-1pm,72
Western Addition,Classic Bicycle,September 2019,Mission,10am-1pm,74
Western Addition,Classic Bicycle,May 2018,Mission,10am-1pm,75
Western Addition,Classic Bicycle,February 2019,Mission,10am-1pm,75
Western Addition,Classic Bicycle,May 2019,Mission,10am-1pm,75
Western Addition,Classic Bicycle,June 2018,Mission,10am-1pm,82
Western Addition,Classic Bicycle,September 2018,Mission,10am-1pm,82
Western Addition,Classic Bicycle,October 2019,Mission,10am-1pm,82
Western Addition,Classic Bicycle,July 2018,Mission,10am-1pm,84
Western Addition,Classic Bicycle,October 2017,Mission,10am-1pm,93
Western Addition,Classic Bicycle,April 2019,Mission,10am-1pm,103
Western Addition,Classic Bicycle,March 2019,Mission,10am-1pm,122
Western Addition,Classic Bicycle,October 2019,Nob Hill,10am-1pm,24
Western Addition,Classic Bicycle,July 2018,North Beach,10am-1pm,22
Western Addition,Classic Bicycle,October 2017,North Beach,10am-1pm,27
Western Addition,Classic Bicycle,October 2018,North Beach,10am-1pm,28
Western Addition,Classic Bicycle,August 2020,South of Market,10am-1pm,21
Western Addition,Classic Bicycle,July 2017,South of Market,10am-1pm,22
Western Addition,Classic Bicycle,July 2021,South of Market,10am-1pm,22
Western Addition,Classic Bicycle,March 2020,South of Market,10am-1pm,25
Western Addition,Classic Bicycle,April 2021,South of Market,10am-1pm,25
Western Addition,Classic Bicycle,June 2020,South of Market,10am-1pm,30
Western Addition,Classic Bicycle,April 2020,South of Market,10am-1pm,32
Western Addition,Classic Bicycle,February 2020,South of Market,10am-1pm,40
Western Addition,Classic Bicycle,January 2021,South of Market,10am-1pm,42
Western Addition,Classic Bicycle,January 2020,South of Market,10am-1pm,44
Western Addition,Classic Bicycle,May 2020,South of Market,10am-1pm,45
Western Addition,Classic Bicycle,February 2021,South of Market,10am-1pm,47
Western Addition,Classic Bicycle,May 2021,South of Market,10am-1pm,47
Western Addition,Classic Bicycle,October 2020,South of Market,10am-1pm,49
Western Addition,Classic Bicycle,March 2021,South of Market,10am-1pm,50
Western Addition,Classic Bicycle,September 2020,South of Market,10am-1pm,52
Western Addition,Classic Bicycle,December 2020,South of Market,10am-1pm,57
Western Addition,Classic Bicycle,January 2018,South of Market,10am-1pm,63
Western Addition,Classic Bicycle,November 2020,South of Market,10am-1pm,64
Western Addition,Classic Bicycle,December 2019,South of Market,10am-1pm,68
Western Addition,Classic Bicycle,March 2018,South of Market,10am-1pm,69
Western Addition,Classic Bicycle,August 2017,South of Market,10am-1pm,71
Western Addition,Classic Bicycle,August 2021,South of Market,10am-1pm,75
Western Addition,Classic Bicycle,November 2017,South of Market,10am-1pm,76
Western Addition,Classic Bicycle,July 2019,South of Market,10am-1pm,85
Western Addition,Classic Bicycle,September 2017,South of Market,10am-1pm,89
Western Addition,Classic Bicycle,October 2017,South of Market,10am-1pm,92
Western Addition,Classic Bicycle,September 2019,South of Market,10am-1pm,92
Western Addition,Classic Bicycle,February 2018,South of Market,10am-1pm,93
Western Addition,Classic Bicycle,November 2018,South of Market,10am-1pm,98
Western Addition,Classic Bicycle,May 2019,South of Market,10am-1pm,98
Western Addition,Classic Bicycle,December 2017,South of Market,10am-1pm,99
Western Addition,Classic Bicycle,December 2018,South of Market,10am-1pm,100
Western Addition,Classic Bicycle,November 2019,South of Market,10am-1pm,110
Western Addition,Classic Bicycle,October 2019,South of Market,10am-1pm,116
Western Addition,Classic Bicycle,June 2019,South of Market,10am-1pm,120
Western Addition,Classic Bicycle,August 2019,South of Market,10am-1pm,120
Western Addition,Classic Bicycle,August 2018,South of Market,10am-1pm,121
Western Addition,Classic Bicycle,April 2018,South of Market,10am-1pm,137
Western Addition,Classic Bicycle,January 2019,South of Market,10am-1pm,137
Western Addition,Classic Bicycle,July 2018,South of Market,10am-1pm,162
Western Addition,Classic Bicycle,October 2018,South of Market,10am-1pm,163
Western Addition,Classic Bicycle,February 2019,South of Market,10am-1pm,163
Western Addition,Classic Bicycle,April 2019,South of Market,10am-1pm,167
Western Addition,Classic Bicycle,September 2018,South of Market,10am-1pm,169
Western Addition,Classic Bicycle,June 2018,South of Market,10am-1pm,196
Western Addition,Classic Bicycle,May 2018,South of Market,10am-1pm,201
Western Addition,Classic Bicycle,March 2019,South of Market,10am-1pm,203
Western Addition,Classic Bicycle,July 2017,Western Addition,10am-1pm,21
Western Addition,Classic Bicycle,August 2020,Western Addition,10am-1pm,43
